name,true_pld,proxy_pld,abs_error,signed_error,proxy_pld_calibrated,raw_abs_error,raw_signed_error,cal_abs_error,cal_signed_error
upb+N73+E69,5.87814,5.190271377563477,0.6878686224365236,-0.6878686224365236,5.997544808710734,0.6878686224365236,-0.6878686224365236,0.11940480871073422,0.11940480871073422
wiu+N465+E168,4.23418,3.616187334060669,0.6179926659393313,-0.6179926659393313,4.4741458287349785,0.6179926659393313,-0.6179926659393313,0.23996582873497818,0.23996582873497818
hcp+N8+E48,0.3757,0.0,0.3757,-0.3757,0.9743987098642902,0.3757,-0.3757,0.5986987098642902,0.5986987098642902
bct+N83+E107,7.32206,6.8548736572265625,0.467186342773438,-0.467186342773438,7.608547363098512,0.46718634277343707,-0.46718634277343707,0.2864873630985123,0.2864873630985123
tcc+N344+E139,1.8101,0.8049071431159973,1.0051928568840027,-1.0051928568840027,1.753388069332963,1.0051928568840027,-1.0051928568840027,0.05671193066703695,-0.05671193066703695
wjl+N391+E16,7.560739999999999,6.253254890441895,1.3074851095581046,-1.3074851095581046,7.0263005514133265,1.3074851095581037,-1.3074851095581037,0.5344394485866726,-0.5344394485866726
vmf+N554+E180,6.67197,5.9029884338378915,0.7689815661621093,-0.7689815661621093,6.6873125762078525,0.7689815661621084,-0.7689815661621084,0.01534257620785251,0.01534257620785251
vcj+N446+E15,6.56918,6.105986595153809,0.4631934048461917,-0.4631934048461917,6.883774253817807,0.46319340484619165,-0.46319340484619165,0.31459425381780637,0.31459425381780637
zfi+N172+E168,5.51694,4.749410629272461,0.767529370727539,-0.767529370727539,5.570879652533078,0.767529370727539,-0.767529370727539,0.053939652533077975,0.053939652533077975
sth+N172+E131,8.34106,7.053828716278076,1.2872312837219244,-1.2872312837219244,7.80109612519995,1.2872312837219244,-1.2872312837219244,0.5399638748000504,-0.5399638748000504
ftb+N254+E167,3.51026,2.2382030487060547,1.272056951293945,-1.272056951293945,3.1405322498434414,1.2720569512939455,-1.2720569512939455,0.3697277501565588,-0.3697277501565588
reo+N35+E215,5.60351,5.218574047088623,0.38493595291137694,-0.38493595291137694,6.024936140236624,0.38493595291137694,-0.38493595291137694,0.4214261402366244,0.4214261402366244
fit+N663+N671+E73,5.56035,4.806980609893799,0.7533693901062009,-0.7533693901062009,5.626595895968598,0.7533693901062009,-0.7533693901062009,0.06624589596859831,0.06624589596859831
wjs+N254+E84,5.7214,4.664679050445557,1.0567209495544434,-1.0567209495544434,5.488876406715657,1.0567209495544434,-1.0567209495544434,0.23252359328434302,-0.23252359328434302
vmf+N86+E15,8.3772,7.488194465637207,0.8890055343627932,-0.8890055343627932,8.221475419584765,0.8890055343627932,-0.8890055343627932,0.15572458041523518,-0.15572458041523518
tce+N83+E168,3.74175,2.900477409362793,0.8412725906372072,-0.8412725906372072,3.7814815623359617,0.8412725906372072,-0.8412725906372072,0.039731562335961534,0.039731562335961534
ukl+N317+E81,1.4691299999999998,0.0,1.4691299999999998,-1.4691299999999998,0.9743987098642902,1.4691299999999998,-1.4691299999999998,0.4947312901357096,-0.4947312901357096
whh+N612+E70,3.8641,3.265501976013184,0.5985980239868165,-0.5985980239868165,4.134752440594697,0.598598023986816,-0.598598023986816,0.2706524405946973,0.2706524405946973
vmj+N356+E151,7.87803,6.910201549530028,0.9678284504699706,-0.9678284504699706,7.662093712829461,0.9678284504699715,-0.9678284504699715,0.21593628717053903,-0.21593628717053903
wjv+N391+E216,6.688460000000001,5.643949508666992,1.0445104913330088,-1.0445104913330088,6.436614631578912,1.0445104913330088,-1.0445104913330088,0.2518453684210886,-0.2518453684210886
rac+N310+E52,8.051810000000001,7.679248332977295,0.37256166702270654,-0.37256166702270654,8.406377406125863,0.37256166702270654,-0.37256166702270654,0.35456740612586124,0.35456740612586124
zfp+N364+E175,6.97132,5.897732734680176,1.0735872653198235,-1.0735872653198235,6.682226109084975,1.0735872653198246,-1.0735872653198246,0.2890938909150256,-0.2890938909150256
ukh+N276+E108,8.60693,7.528156280517577,1.078773719482422,-1.078773719482422,8.260150475264298,1.078773719482423,-1.078773719482423,0.3467795247357017,-0.3467795247357017
hcp+N8+E177,1.22392,0.0,1.22392,-1.22392,0.9743987098642902,1.22392,-1.22392,0.24952129013570967,-0.24952129013570967
nce+N444+E184,3.85635,3.3223419189453125,0.5340080810546874,-0.5340080810546874,4.189762153349294,0.5340080810546874,-0.5340080810546874,0.3334121533492942,0.3334121533492942
reo-e+N589+E14,7.6726,6.70294713973999,0.96965286026001,-0.96965286026001,7.461512836749284,0.9696528602600099,-0.9696528602600099,0.21108716325071608,-0.21108716325071608
vmu+N542+E29,7.1162899999999985,5.7950992584228525,1.3211907415771478,-1.3211907415771478,6.58289740189991,1.321190741577146,-1.321190741577146,0.5333925981000887,-0.5333925981000887
qtz-e+N560+E0,5.97649,5.454322814941406,0.5221671850585938,-0.5221671850585938,6.253093864063288,0.5221671850585938,-0.5221671850585938,0.2766038640632882,0.2766038640632882
sol+N354+E130,7.5023,6.773255348205566,0.7290446517944336,-0.7290446517944336,7.529557140674782,0.7290446517944336,-0.7290446517944336,0.027257140674781688,0.027257140674781688
